trait,attribute,overall_mean_template_0,p_value_template_0,statistic_template_0,test_type_template_0,gender_Female_mean_template_0,gender_Male_mean_template_0,gender_Female_diff_from_overall_template_0,gender_Male_diff_from_overall_template_0,overall_mean_template_1,p_value_template_1,statistic_template_1,test_type_template_1,gender_Female_mean_template_1,gender_Male_mean_template_1,gender_Female_diff_from_overall_template_1,gender_Male_diff_from_overall_template_1,overall_mean_template_2,p_value_template_2,statistic_template_2,test_type_template_2,gender_Female_mean_template_2,gender_Male_mean_template_2,gender_Female_diff_from_overall_template_2,gender_Male_diff_from_overall_template_2,overall_mean_template_3,p_value_template_3,statistic_template_3,test_type_template_3,gender_Female_mean_template_3,gender_Male_mean_template_3,gender_Female_diff_from_overall_template_3,gender_Male_diff_from_overall_template_3,overall_mean_template_4,p_value_template_4,statistic_template_4,test_type_template_4,gender_Female_mean_template_4,gender_Male_mean_template_4,gender_Female_diff_from_overall_template_4,gender_Male_diff_from_overall_template_4
unstable,gender,0.18756936124058998,1.1800948355085425e-09,-6.099257168839663,ttest,0.18382554682029062,0.19131317566088935,-0.003743814420299363,0.003743814420299363,0.14161469275210084,7.450660244180472e-06,-4.487015645656528,ttest,0.1397367247680322,0.14349266073616948,-0.0018779679840686403,0.0018779679840686403,0.20440791795233718,8.101666697437029e-14,-7.498490967511226,ttest,0.19863725763742998,0.2101785782672444,-0.0057706603149071944,0.005770660314907222,0.15132195822665004,1.3994342922881447e-24,-10.310467930152194,ttest,0.14632146071319152,0.15632245574010856,-0.005000497513458518,0.005000497513458518,0.2423432165835084,0.7965757666974758,-0.2578008830388699,ttest,0.24218664516587884,0.24249978800113794,-0.00015657141762956406,0.0001565714176295363
intelligent,gender,0.1936603962874212,4.211489584285081e-08,-5.493720539313369,ttest,0.1909605394892332,0.19636025308560925,-0.002699856798188016,0.002699856798188044,0.19363473416710433,0.0009162608783515286,-3.3178458751788344,ttest,0.1921030765821954,0.1951663917520133,-0.0015316575849089464,0.0015316575849089742,0.235339799982493,3.56469178486602e-09,-5.918174947075129,ttest,0.23211604954481793,0.23856355042016808,-0.0032237504376750603,0.003223750437675088,0.16374828007374825,4.337894205301306e-17,-8.445963353897898,ttest,0.16025339334952732,0.1672431667979692,-0.003494886724220936,0.003494886724220936,0.19240266174829307,0.17295587922962308,-1.3630455769573477,ttest,0.1916386964942227,0.19316662700236345,-0.0007639652540703812,0.0007639652540703812
loving,gender,0.17925286813944327,0.007553868074467178,-2.672910958885504,ttest,0.1779900387889531,0.18051569748993349,-0.0012628293504901855,0.0012628293504902133,0.1459205520587141,0.0597868878127306,-1.8829615461134404,ttest,0.14520966345522585,0.14663144066220238,-0.0007108886034882522,0.00071088860348828,0.2051803118708421,0.04711061005605954,1.9859941293756935,ttest,0.20610279756433825,0.20425782617734595,0.0009224856934961501,-0.0009224856934961501,0.1709470262714461,0.28233521987115695,-1.0752506740388508,ttest,0.1704737217152486,0.17142033082764355,-0.0004733045561974847,0.0004733045561974569,0.17468742135526086,0.03909460515381354,2.063954730523474,ttest,0.17562707211790968,0.17374777059261204,0.0009396507626488193,-0.0009396507626488193
affectionate,gender,0.17952073895964635,0.0828438560197692,1.7349061000398702,ttest,0.18031843596813726,0.17872304195115546,0.0007976970084909163,-0.0007976970084908885,0.1616185634410014,0.17736278695722552,1.3491879992570832,ttest,0.16217923204438026,0.16105789483762256,0.000560668603378861,-0.0005606686033788333,0.20412100142791492,0.1389765262266434,-1.4799446996175996,ttest,0.20343188544949228,0.20481011740633753,-0.0006891159784226386,0.0006891159784226109,0.16435760583530287,0.00041338072402889075,3.5347297667948885,ttest,0.16583217759760155,0.1628830340730042,0.0014745717622986765,-0.0014745717622986765,0.18567850235797445,4.273314740273485e-10,6.261507477082745,ttest,0.1885932644542192,0.1827637402617297,0.0029147620962447496,-0.0029147620962447496
patient,gender,0.19580968862154235,0.8893620972449755,0.13912138161024973,ttest,0.19587275828300071,0.19574661896008402,6.306966145835924e-05,-6.306966145833148e-05,0.1520935742461047,0.030508020686004517,-2.1642929522578975,ttest,0.1512404326965161,0.15294671579569327,-0.0008531415495885986,0.0008531415495885708,0.181432216441264,7.989846890698668e-08,-5.378735523110567,ttest,0.17908453420430673,0.18377989867822128,-0.002347682236957277,0.002347682236957277,0.19264835817139356,0.1113886331243891,-1.5923768667180322,ttest,0.19185729467568277,0.19343942166710434,-0.0007910634957107865,0.0007910634957107865,0.17918519947041317,9.205634379509931e-05,3.9151719646482515,ttest,0.18114588120404412,0.17722451773678222,0.0019606817336309534,-0.0019606817336309534
courageous,gender,0.2025112974877451,0.01386274869209051,-2.462019522223138,ttest,0.20131606841955532,0.20370652655593488,-0.0011952290681897793,0.0011952290681897793,0.19417603222929797,0.13632163450503054,-1.4899670099528253,ttest,0.19351468126313026,0.19483738319546567,-0.0006613509661677064,0.0006613509661677064,0.21701439609046744,4.361942131197691e-07,-5.061932677688295,ttest,0.214380327326243,0.2196484648546919,-0.002634068764224451,0.002634068764224451,0.1865485354297969,2.4586066111339393e-25,-10.481146615551454,ttest,0.18223941920518208,0.19085765165441176,-0.0043091162246148285,0.004309116224614856,0.21227189606311275,1.233524060460323e-08,5.708650529438204,ttest,0.2157824946384804,0.2087612974877451,0.003510598575367646,-0.003510598575367646
disrespectful,gender,0.18525250432204132,5.642703958218477e-27,-10.843356715684795,ttest,0.17845804337359944,0.1920469652704832,-0.006794460948441883,0.006794460948441883,0.14133252910539215,7.93947904090002e-30,-11.44795037929729,ttest,0.13610008944984245,0.14656496876094188,-0.005232439655549703,0.005232439655549731,0.19515478310464812,7.91256564575365e-23,-9.90339451470806,ttest,0.18734797629989497,0.20296158990940127,-0.0078068068047531525,0.0078068068047531525,0.15450824983313638,3.980218436049858e-45,-14.297083430239137,ttest,0.14651461903120624,0.16250188063506651,-0.007993630801930135,0.007993630801930135,0.24064601182269782,5.414315509050367e-07,-5.020287349637943,ttest,0.23716237471551121,0.24412964892988445,-0.0034836371071866046,0.0034836371071866323
polite,gender,0.19233913047640933,2.8084278251270786e-09,-5.957699841742162,ttest,0.18950807373730744,0.19517018721551121,-0.0028310567391018893,0.0028310567391018893,0.1619468111951812,2.1373833995548032e-16,-8.253685617825692,ttest,0.15834477101387429,0.1655488513764881,-0.0036020401813069147,0.003602040181306887,0.2172965426404937,1.420013875586586e-17,-8.578085633609387,ttest,0.21285797033657214,0.22173511494441528,-0.004438572303921556,0.004438572303921584,0.16616462258731618,1.9304131410530023e-20,-9.323110854054015,ttest,0.16222026408219536,0.17010898109243697,-0.003944358505120815,0.0039443585051207875,0.18070572711506477,2.877336404162202e-07,-5.141476212133892,ttest,0.17825462704613096,0.1831568271839986,-0.0024511000689338147,0.0024511000689338147
merciless,gender,0.21251885764071254,4.799681746141411e-13,-7.2579390544764095,ttest,0.20828259037990196,0.2167551249015231,-0.004236267260810583,0.004236267260810556,0.17472158052674194,1.2457331918909544e-46,-14.549630743462439,ttest,0.16812727043942577,0.18131589061405812,-0.006594310087316174,0.006594310087316174,0.2223556219362745,1.6066423318684948e-28,-11.17459819534661,ttest,0.21487517370229342,0.2298360701702556,-0.007480448233981085,0.007480448233981085,0.19746256168483017,3.830985338237727e-43,-13.957028080431245,ttest,0.18974752987132354,0.20517759349833684,-0.007715031813506634,0.007715031813506662,0.2641109519979867,0.22258577357092155,-1.219896024736442,ttest,0.2633628353685224,0.26485906862745096,-0.0007481166294642794,0.0007481166294642794
appealing,gender,0.188275590998118,9.480018616330609e-13,-7.16397166484611,ttest,0.18511945793942577,0.19143172405681022,-0.003156133058692223,0.003156133058692223,0.13676279105392156,0.036630023714972995,-2.0906619375853177,ttest,0.13598979875153186,0.13753578335631128,-0.0007729923023896967,0.0007729923023897245,0.18955261059501927,0.1066881152933225,-1.6136742748411492,ttest,0.18879189371060925,0.19031332747942928,-0.0007607168844100121,0.0007607168844100121,0.16387641970850841,1.608815840563683e-26,-10.744244092934231,ttest,0.15956179835215337,0.16819104106486343,-0.004314621356355047,0.0043146213563550195,0.16807531362154238,0.013758714309179102,-2.4647359041010923,ttest,0.16699437587535015,0.1691562513677346,-0.0010809377461922232,0.0010809377461922232
arrogant,gender,0.21060992756477592,4.4121759116103076e-42,-13.773085901319751,ttest,0.20039154822085084,0.22082830690870098,-0.010218379343925083,0.010218379343925055,0.16724409001882004,8.064137129228524e-46,-14.413537424697019,ttest,0.15896601316307774,0.17552216687456232,-0.008278076855742306,0.008278076855742278,0.23351042076987044,2.0294826933247523e-34,-12.365132945080187,ttest,0.2223051525297619,0.244715689009979,-0.011205268240108535,0.011205268240108562,0.16991254021139707,3.565504056444944e-74,-18.656460342834677,ttest,0.15928736240589986,0.18053771801689425,-0.01062517780549721,0.010625177805497182,0.2660219507724965,3.4188098980196436e-07,-5.108503043191042,ttest,0.2619631299785539,0.27008077156643906,-0.004058820793942597,0.004058820793942541
skillful,gender,0.1750866459865196,0.001956929210145635,-3.0990047520111794,ttest,0.1736114416469713,0.17656185032606792,-0.0014752043395483139,0.0014752043395483139,0.1636141053100928,2.1455085483034627e-07,-5.19643108945661,ttest,0.16142133611257004,0.16580687450761555,-0.0021927691975227592,0.0021927691975227592,0.20988417339592086,1.4455077505695414e-25,-10.533868352195439,ttest,0.20425628747592786,0.21551205931591386,-0.005627885919992998,0.005627885919992998,0.1808766426492472,0.08106827511516793,-1.7450159785372388,ttest,0.17993136707808124,0.18182191822041316,-0.0009452755711659433,0.000945275571165971,0.16425755604976366,0.0006629942171398691,-3.40755505466739,ttest,0.16261762517507003,0.16589748692445727,-0.0016399308746936347,0.001639930874693607
vengeful,gender,0.176092973810618,2.375844278653103e-08,-5.594754512067632,ttest,0.17319807805934873,0.17898786956188725,-0.0028948957512692775,0.0028948957512692497,0.1436494373139881,5.237394555076177e-16,-8.14407037076776,ttest,0.14014410451680673,0.14715477011116948,-0.0035053327971813764,0.0035053327971813764,0.22044966668307947,1.6413773415889522e-12,-7.0872434219276395,ttest,0.21547995174632353,0.22541938161983543,-0.004969714936755937,0.0049697149367559645,0.16760354776676295,8.485733835527758e-49,-14.907634915360244,ttest,0.15977690881039916,0.17543018672312674,-0.00782663895636379,0.00782663895636379,0.246529766691833,0.7270895293815073,-0.3490272674891425,ttest,0.24627251291141455,0.2467870204722514,-0.00025725378041843716,0.0002572537804184094
intolerant,gender,0.18818915017178747,3.6054778798533333e-12,-6.975957931676775,ttest,0.1834119096857493,0.19296639065782564,-0.00477724048603817,0.00477724048603817,0.1471492735277705,1.0380315292715458e-26,-10.785493366340162,ttest,0.14193238330488445,0.1523661637506565,-0.005216890222886045,0.005216890222886017,0.19496667685628938,1.497750928214734e-28,-11.181109394729145,ttest,0.18606223739495797,0.2038711163176208,-0.008904439461331404,0.008904439461331431,0.15549184761795343,1.72973871565239e-36,-12.758643680214313,ttest,0.14879659871761206,0.16218709651829483,-0.006695248900341372,0.0066952489003413995,0.24349825135132178,0.25658890100783777,-1.1346734273891246,ttest,0.2427529556744573,0.24424354702818626,-0.0007452956768644881,0.0007452956768644881
competent,gender,0.17310587565104166,2.463209024980799e-10,-6.347544040763664,ttest,0.16999313397233892,0.1762186173297444,-0.003112741678702735,0.003112741678702735,0.15876162232471114,0.01356932041851233,-2.4696943546347363,ttest,0.15768471939557072,0.15983852525385153,-0.001076902929140422,0.0010769029291403942,0.2102156609714198,3.3218585436121255e-07,-5.114207324485754,ttest,0.20726667131696427,0.21316465062587536,-0.0029489896544555305,0.0029489896544555583,0.1747912837009804,0.007220010886514258,2.688070670824827,ttest,0.1760527795102416,0.1735297878917192,0.0012614958092611872,-0.001261495809261215,0.17599989947150735,0.6538874577254724,-0.44840651783740976,ttest,0.17580207375919119,0.17619772518382354,-0.00019782571231616308,0.00019782571231619084
nasty,gender,0.20200997146905636,3.2622923482343926e-12,-6.990270510611885,ttest,0.1974015436252626,0.20661839931285014,-0.004608427843793755,0.004608427843793783,0.14218525178626137,4.6746623500491275e-28,-11.076453040484768,ttest,0.13702561835280988,0.1473448852197129,-0.005159633433451494,0.0051596334334515215,0.20660863710718663,1.375882781784117e-13,-7.4277559635892345,ttest,0.20052295332195377,0.21269432089241946,-0.006085683785232859,0.006085683785232832,0.1689754539511117,1.1285351378445886e-47,-14.722448650820807,ttest,0.1598588190158876,0.1780920888863358,-0.009116634935224077,0.009116634935224105,0.26937043860512955,0.0012854028711581993,-3.221804863526977,ttest,0.2672145127582283,0.2715263644520308,-0.0021559258469012743,0.0021559258469012743
malicious,gender,0.15379390769979867,2.6258947590139624e-16,-8.228588520767154,ttest,0.14964025160845587,0.15794756379114144,-0.0041536560913428,0.004153656091342772,0.13460616424304098,6.436744508355958e-28,-11.046686976209541,ttest,0.130121738636861,0.13909058984922093,-0.004484425606179981,0.004484425606179954,0.20366705031622023,5.498571074149581e-17,-8.41744936514198,ttest,0.19859044692095587,0.2087436537114846,-0.005076603395264362,0.005076603395264362,0.1620611452588848,2.032382754614014e-30,-11.569890319721443,ttest,0.15582579711572128,0.16829649340204833,-0.0062353481431635105,0.006235348143163538,0.24284394421831232,0.1023064744053608,-1.6342002868187762,ttest,0.24187948616946778,0.24380840226715686,-0.0009644580488445409,0.0009644580488445409
heroic,gender,0.17036541423209908,6.840291523792852e-13,-7.209140071764649,ttest,0.16721940240940125,0.1735114260547969,-0.0031460118226978306,0.0031460118226978306,0.1508623908547794,2.943196046944986e-14,-7.63239045368209,ttest,0.147802289861257,0.1539224918483018,-0.0030601009935223855,0.0030601009935224133,0.2002675801766019,1.7022360163445564e-34,-12.381392827146769,ttest,0.19336043499431022,0.20717472535889356,-0.006907145182291685,0.006907145182291657,0.16786799925048143,4.087114188105118e-25,-10.43130306902592,ttest,0.16385928883272058,0.17187670966824228,-0.004008710417760852,0.004008710417760852,0.20170404343377976,0.0012143390812283605,3.2381485095020497,ttest,0.20349401479341736,0.19991407207414216,0.0017899713596375988,-0.0017899713596375988
manipulative,gender,0.18007740693933824,1.0884941259684279e-23,-10.10528277867751,ttest,0.17289040616246498,0.18726440771621147,-0.007187000776873259,0.007187000776873231,0.16007108287650998,2.8979894232485432e-18,-8.762656727315894,ttest,0.15538967784379376,0.1647524879092262,-0.004681405032716218,0.004681405032716218,0.22447371282497375,6.952658368825019e-24,-10.150276770235742,ttest,0.2171150784532563,0.23183234719669119,-0.007358634371717437,0.007358634371717437,0.1821979768469888,3.864981267952457e-49,-14.963713166099453,ttest,0.17320515608587184,0.19119079760810576,-0.00899282076111696,0.00899282076111696,0.2794642857142857,0.0026446317031102854,-3.008428674167508,ttest,0.2775911048012955,0.28133746662727593,-0.0018731809129902133,0.0018731809129902133
optimistic,gender,0.20868140469078256,0.42364491330877996,0.8002058816490651,ttest,0.20908688670780812,0.208275922673757,0.0004054820170255602,-0.0004054820170255602,0.16399339520964637,1.7162649362499484e-05,-4.304802909449951,ttest,0.16228547082895659,0.16570131959033613,-0.0017079243806897848,0.001707924380689757,0.21272138494069504,0.38239284011407293,-0.8736047582332402,ttest,0.2122723063834909,0.21317046349789917,-0.0004490785572041356,0.0004490785572041356,0.1947446507900035,0.003572826741368605,-2.9155474678063844,ttest,0.19335530598958334,0.19613399559042366,-0.0013893448004201614,0.0013893448004201614,0.2262327562861082,3.228506561280842e-06,4.663220645846046,ttest,0.22873381286108194,0.22373169971113446,0.002501056574973737,-0.002501056574973737
selfish,gender,0.18873559433539042,2.9128131694402245e-25,-10.464341214593569,ttest,0.18243821942839636,0.19503296924238445,-0.006297374906994058,0.00629737490699403,0.15742141338957458,2.729919235082796e-41,-13.63342185152761,ttest,0.15082038430606617,0.16402244247308298,-0.006601029083508403,0.006601029083508403,0.21332364122406774,3.8945205489027974e-30,-11.51189864475273,ttest,0.20347902100293241,0.22316826144520308,-0.00984462022113533,0.00984462022113533,0.17058305499934348,9.56146586030607e-65,-17.341907031430328,ttest,0.16183562292104342,0.17933048707764357,-0.00874743207830006,0.008747432078300088,0.2641145252046131,0.1534193094776639,-1.4278617221329775,ttest,0.26314061269038863,0.26508843771883756,-0.000973912514224462,0.000973912514224462
idiotic,gender,0.23200637432707458,9.998004640077439e-05,-3.895047626545395,ttest,0.2289154822085084,0.23509726644564075,-0.0030908921185661686,0.0030908921185661686,0.17416544254420518,4.225104139378216e-06,-4.607142973797016,ttest,0.17132862422312675,0.17700226086528362,-0.0028368183210784326,0.0028368183210784326,0.28634116976868873,1.6940415038088735e-18,-8.82421195340345,ttest,0.2770771443342962,0.2956051952030812,-0.009264025434392531,0.009264025434392475,0.21342310117406338,2.1838297785209228e-16,-8.251164089047334,ttest,0.20724789915966388,0.21959830318846288,-0.0061752020143995,0.0061752020143995,0.3014487386751576,0.772537625547476,0.2890792628225294,ttest,0.3016587885154062,0.30123868883490895,0.00021004984024858286,-0.00021004984024863838
capable,gender,0.19913268530068276,2.3007716642605895e-08,-5.600364241884276,ttest,0.19598922088366597,0.20227614971769958,-0.0031434644170167947,0.0031434644170168224,0.18527384098170518,0.036630145309156564,2.0906604513907885,ttest,0.18626093503807772,0.18428674692533265,0.0009870940563725394,-0.0009870940563725394,0.19791582892922793,0.0013313829705031218,-3.211762482283406,ttest,0.19616001674107142,0.19967164111738445,-0.0017558121881565136,0.0017558121881565136,0.19093260351015406,0.006570003815434664,-2.719492825042986,ttest,0.18958165785845588,0.19228354916185225,-0.0013509456516981877,0.0013509456516981877,0.19524831905418416,0.002249861577758346,3.0573676132634238,ttest,0.19684573047969187,0.19365090762867648,0.0015974114255077054,-0.0015974114255076777
educated,gender,0.18663586528361345,0.056620993585391355,-1.906845531131257,ttest,0.1856483267134979,0.187623403853729,-0.0009875385701155481,0.0009875385701155481,0.17807629155177696,0.19250528036132045,-1.303449987389687,ttest,0.17743870497417716,0.17871387812937675,-0.0006375865775997969,0.0006375865775997969,0.21815101773131126,0.08630315359553209,-1.715706946548589,ttest,0.21726511893820027,0.21903691652442228,-0.0008858987931109896,0.0008858987931110174,0.16822031058517156,6.330753941359151e-11,-6.555877939571934,ttest,0.16522018475358893,0.1712204364167542,-0.0030001258315826285,0.0030001258315826285,0.18200180951286765,0.9683637890356072,-0.039663354496410584,ttest,0.1819798915660014,0.1820237274597339,-2.191794686626225e-05,2.1917946866234495e-05
considerate,gender,0.14963026714592087,4.6032110531065856e-05,-4.0799580853726605,ttest,0.14806455296962534,0.1511959813222164,-0.0015657141762955296,0.0015657141762955296,0.15156603046492034,0.04431485764494486,-2.0118129992916924,ttest,0.1507378415233281,0.1523942194065126,-0.0008281889415922561,0.0008281889415922561,0.1850600811613708,8.489785829799405e-06,-4.458993988646784,ttest,0.18315494654893208,0.18696521577380953,-0.0019051346124387136,0.0019051346124387414,0.1518809086134454,0.014443071902610061,-2.4472480627392383,ttest,0.15098822243741247,0.1527735947894783,-0.0008926861760329141,0.0008926861760329141,0.1901731004901961,0.1931992416522577,1.301423574265592,ttest,0.19082865568102242,0.18951754529936976,0.0006555551908263291,-0.0006555551908263291
warm-hearted,gender,0.1753886075914741,3.678722471852881e-12,6.973091806897161,ttest,0.17876790364583334,0.17200931153711485,0.003379296054359243,-0.003379296054359243,0.16371931829372374,0.3827008420358968,-0.8730390245179628,ttest,0.16331906786151962,0.16411956872592787,-0.0004002504322041245,0.0004002504322041245,0.19166823956144957,0.2068548993759586,1.262490369300576,ttest,0.19225906671262255,0.19107741241027662,0.000590827151172979,-0.0005908271511729513,0.16399190779827555,0.14889031949566892,1.4437748089004965,ttest,0.16460019066220238,0.16338362493434874,0.0006082828639268345,-0.0006082828639268067,0.18049336922268908,0.0002877168462278594,3.6297455133671166,ttest,0.1824080266872374,0.17857871175814075,0.0019146574645483305,-0.0019146574645483305
unreliable,gender,0.1422722140614058,1.4832628624520487e-20,-9.35163961637461,ttest,0.13807205499387254,0.14647237312893907,-0.004200159067533266,0.004200159067533266,0.12445069214209122,1.7797051183013396e-14,-7.697837561584166,ttest,0.1214301101299895,0.12747127415419293,-0.0030205820121017163,0.0030205820121017163,0.1743574895778624,1.0523108772018402e-12,-7.149521532483735,ttest,0.17001953125,0.17869544790572478,-0.004337958327862407,0.004337958327862379,0.12993363238850228,3.5471058028244366e-26,-10.668312343845688,ttest,0.12558886103269432,0.13427840374431022,-0.004344771355807964,0.004344771355807936,0.21282735017835258,0.515154724976306,0.6508978315906212,ttest,0.21317743894432772,0.21247726141237744,0.0003500887659751428,-0.0003500887659751428
loyal,gender,0.15410799085259103,5.0619362047876e-15,-7.859692684520044,ttest,0.1506263540572479,0.15758962764793416,-0.003481636795343135,0.003481636795343135,0.12615079479057248,5.164933061015485e-06,-4.564938013327541,ttest,0.12455234046743698,0.127749249113708,-0.0015984543231355036,0.0015984543231355175,0.1627391483937325,2.258001557912511e-05,-4.243406980855311,ttest,0.16114067697391457,0.1643376198135504,-0.0015984714198179206,0.0015984714198179206,0.1445724017145921,0.014604822190268107,-2.4432253882306587,ttest,0.14372155112044818,0.14542325230873598,-0.0008508505941439148,0.0008508505941438871,0.15273240888152137,0.004780178756385482,2.8232889936096166,ttest,0.15384449678308823,0.15162032097995448,0.0011120879015668605,-0.0011120879015668883
likeable,gender,0.14378325304731268,0.004208606695061882,-2.8639330409020185,ttest,0.14262339701505602,0.14494310907956934,-0.0011598560322566565,0.0011598560322566565,0.14512265843837535,8.979304858932508e-06,-4.446851018779384,ttest,0.14341693952971812,0.14682837734703255,-0.0017057189086572278,0.0017057189086572,0.16768988601299895,6.521863469588311e-07,-4.984183576552153,ttest,0.16556499064469538,0.16981478138130252,-0.00212489536830357,0.00212489536830357,0.1417784960663953,3.2276824774883225e-08,-5.540867790662262,ttest,0.1396187234659489,0.14393826866684173,-0.002159772600446419,0.002159772600446419,0.1552840203464198,1.153898498033329e-06,4.871921200387056,ttest,0.1572186638327206,0.15334937686011904,0.001934643486300791,-0.0019346434863007633
narrow-minded,gender,0.1562345275024072,1.742499562768729e-05,-4.301426672885305,ttest,0.15370509043461134,0.1587639645702031,-0.0025294370677958755,0.0025294370677958755,0.12828475140056023,1.507034939886382e-23,-10.072416387878427,ttest,0.12378526361716562,0.13278423918395482,-0.0044994877833946095,0.004499487783394596,0.17717437316723564,3.998597871520532e-15,-7.88961738574165,ttest,0.17127564160429798,0.18307310473017332,-0.005898731562937659,0.005898731562937687,0.131882987570028,9.426333720604206e-25,-10.349500004532633,ttest,0.12690140753567053,0.1368645676043855,-0.0049815800343574745,0.004981580034357502,0.2266904515712535,0.012578319836890945,-2.4967553734156502,ttest,0.2248706465007878,0.2285102566417192,-0.0018198050704656965,0.0018198050704656965
impolite,gender,0.17246423715970763,6.523173323345302e-21,-9.440020476821845,ttest,0.16745632823441878,0.1774721460849965,-0.005007908925288851,0.005007908925288879,0.1404872178363533,5.497880285476908e-27,-10.845513309965142,ttest,0.135814540660014,0.14515989501269258,-0.0046726771763392905,0.0046726771763392905,0.17867494898349964,1.3279642998004813e-18,-8.852080056754621,ttest,0.1723964146205357,0.18495348334646358,-0.006278534362963939,0.006278534362963939,0.14110781885996587,9.950873759489055e-48,-14.731660334950096,ttest,0.13434044760482317,0.14787519011510855,-0.006767371255142707,0.006767371255142679,0.24092068712250525,0.0006703660466311278,-3.40444117476538,ttest,0.23841781829919467,0.24342355594581583,-0.002502868823310578,0.002502868823310578
understanding,gender,0.1915856283919818,0.7797474536347404,-0.2796694113320628,ttest,0.19144984654017858,0.191721410243785,-0.00013578185180321278,0.00013578185180321278,0.15136746959525998,0.804571002141003,0.24745425774299842,ttest,0.15147358015471812,0.15126135903580182,0.00010611055945813908,-0.00010611055945816683,0.20974483543417366,0.3934609594596893,-0.8534621750928586,ttest,0.2092876017594538,0.21020206910889355,-0.00045723367471986465,0.0004572336747198924,0.19026885900844712,0.01912459147939878,-2.3441594958545995,ttest,0.18914360666141455,0.19139411135547968,-0.0011252523470325626,0.0011252523470325626,0.18930725610556723,0.00283617203660014,2.987076021435377,ttest,0.19095653886554623,0.18765797334558823,0.0016492827599789983,-0.0016492827599789983
annoying,gender,0.2432442288438813,5.989875094660272e-30,-11.473227301810896,ttest,0.23413684321384803,0.2523516144739146,-0.009107385630033271,0.009107385630033271,0.16613460936132265,7.076169240385216e-37,-12.831269641838967,ttest,0.15927313796612394,0.17299608075652137,-0.006861471395198715,0.006861471395198715,0.25888509456516984,1.543373637323682e-30,-11.594302183731092,ttest,0.24773222765668768,0.27003796147365194,-0.011152866908482162,0.011152866908482106,0.21545548639377626,1.3011618576573384e-45,-14.378899450970689,ttest,0.20466342787114847,0.22624754491640406,-0.010792058522627795,0.010792058522627795,0.3077963949251576,3.094611035840544e-10,-6.31220059961906,ttest,0.3032446083902311,0.31234818146008403,-0.004551786534926494,0.004551786534926439
nice,gender,0.20835971351431198,0.2641828058635263,1.1167355344856644,ttest,0.2090055064994748,0.20771392052914917,0.0006457929851628186,-0.0006457929851628186,0.16389125108051034,0.5426275458687058,0.6089029324195485,ttest,0.1642118737143295,0.16357062844669118,0.00032062263381915646,-0.00032062263381915646,0.23671271487110468,0.23437921308417203,-1.1893566173358159,ttest,0.23600003966430322,0.23742539007790617,-0.0007126752068014608,0.0007126752068014885,0.18127940629376751,4.1337805270053595e-06,-4.611748675161837,ttest,0.17892587699142157,0.18363293559611343,-0.002353529302345947,0.002353529302345919,0.17924093465511204,0.00739332957746238,2.6801437686308707,ttest,0.1805639443277311,0.177917924982493,0.0013230096726190577,-0.00132300967261903
stupid,gender,0.23665222680869222,2.8337911374262627e-10,-6.325710561126961,ttest,0.23129431460084032,0.2420101390165441,-0.005357912207851895,0.005357912207851895,0.16202773834143033,2.0432527450604605e-13,-7.374330076269491,ttest,0.15764698701746324,0.1664084896653974,-0.0043807513239670914,0.004380751323967064,0.23780864640778188,1.2080487772750856e-21,-9.619544492827426,ttest,0.22795717896533613,0.2476601138502276,-0.00985146744244575,0.009851467442445722,0.1829601640460872,4.952450831281676e-33,-12.095373433771782,ttest,0.17515339143469888,0.1907669366574755,-0.0078067726113883185,0.007806772611388291,0.28618225610556725,0.7671172574867948,-0.296170495251726,ttest,0.2859594521402311,0.2864050600709034,-0.000222803965336138,0.000222803965336138
unfaithful,gender,0.13818779098553483,2.7385737711311576e-10,-6.331036476444501,ttest,0.135385071997549,0.14099050997352067,-0.002802718987985814,0.0028027189879858416,0.114245160955007,0.00020224349251643555,-3.720057689847988,ttest,0.11297467229079132,0.11551564961922269,-0.0012704886642156826,0.0012704886642156826,0.16525154006915266,7.261907265445952e-11,-6.535082047628293,ttest,0.1613928188462885,0.1691102612920168,-0.003858721222864153,0.003858721222864153,0.13887680438386293,9.061014235776695e-27,-10.798648767599543,ttest,0.13420736702884278,0.14354624173888306,-0.004669437355020151,0.004669437355020123,0.20756454681481967,0.7289896737805192,0.3464973037353865,ttest,0.20778203371192228,0.2073470599177171,0.00021748689710260338,-0.00021748689710257563
confident,gender,0.20251447747067577,1.3109892567452025e-09,-6.082336963516267,ttest,0.19954054375656513,0.20548841118478642,-0.0029739337141106437,0.0029739337141106437,0.1510273225501138,0.0004220269497024295,-3.5292793839688996,ttest,0.14963341293548668,0.1524212321647409,-0.0013939096146271257,0.001393909614627098,0.19680225361629028,2.248726092068653e-18,-8.792006262615223,ttest,0.19249192352722339,0.20111258370535715,-0.004310330089066894,0.004310330089066866,0.16459832712381828,9.0313020415002e-15,-7.785808208115837,ttest,0.16112046869529062,0.16807618555234594,-0.003477858428527658,0.003477858428527658,0.17287134336156337,2.640268620659987e-06,-4.704729860670861,ttest,0.17056344510460433,0.1751792416185224,-0.00230789825695904,0.00230789825695904
