trait,attribute,overall_mean_template_0,p_value_template_0,statistic_template_0,test_type_template_0,gender_Female_mean_template_0,gender_Male_mean_template_0,gender_Female_diff_from_overall_template_0,gender_Male_diff_from_overall_template_0,overall_mean_template_1,p_value_template_1,statistic_template_1,test_type_template_1,gender_Female_mean_template_1,gender_Male_mean_template_1,gender_Female_diff_from_overall_template_1,gender_Male_diff_from_overall_template_1,overall_mean_template_2,p_value_template_2,statistic_template_2,test_type_template_2,gender_Female_mean_template_2,gender_Male_mean_template_2,gender_Female_diff_from_overall_template_2,gender_Male_diff_from_overall_template_2,overall_mean_template_3,p_value_template_3,statistic_template_3,test_type_template_3,gender_Female_mean_template_3,gender_Male_mean_template_3,gender_Female_diff_from_overall_template_3,gender_Male_diff_from_overall_template_3,overall_mean_template_4,p_value_template_4,statistic_template_4,test_type_template_4,gender_Female_mean_template_4,gender_Male_mean_template_4,gender_Female_diff_from_overall_template_4,gender_Male_diff_from_overall_template_4
cold-hearted,gender,0.35576390712535017,3.8221202949668596e-97,-21.624385732173188,ttest,0.32894167432598037,0.3825861399247199,-0.026822232799369794,0.02682223279936974,0.3550626695990896,3.543842050322112e-88,-20.489131662053488,ttest,0.3314267796962535,0.37869855950192577,-0.023635889902836105,0.02363588990283616,0.4190273765756303,4.9284288351803805e-79,-19.30753237805552,ttest,0.38363348268995096,0.45442127046130953,-0.03539389388567932,0.03539389388567926,0.32248911283263304,5.693987696802908e-78,-19.18838005087085,ttest,0.30164613697041315,0.34333208869485293,-0.020842975862219892,0.020842975862219892,0.3371500651041667,1.2820074293343829e-54,-15.844264876282963,ttest,0.3104467568277311,0.36385337338060225,-0.026703308276435578,0.026703308276435578
jealous,gender,0.40261179178702733,6.040684673949634e-13,-7.226448148740558,ttest,0.39309971058735993,0.4121238729866947,-0.0095120811996674,0.009512081199667344,0.4318883901216737,1.797006177162367e-15,-7.990762888905111,ttest,0.4207110578606443,0.4430657223827031,-0.011177332261029405,0.011177332261029405,0.4360890449929972,1.26545935426759e-25,-10.545581790465034,ttest,0.41501909357493,0.45715899641106444,-0.021069951418067223,0.021069951418067223,0.37682671213016455,6.9273938182961085e-06,-4.50265740580878,ttest,0.3717330291491597,0.3819203951111695,-0.005093682981004877,0.005093682981004932,0.39288323239452033,2.6092457456541652e-15,-7.94364750200565,ttest,0.38180871958158263,0.403957745207458,-0.011074512812937698,0.011074512812937642
unfair,gender,0.28984689578956585,3.9842617203900636e-44,-14.127760050990812,ttest,0.279493076527486,0.30020071505164564,-0.010353819262079844,0.010353819262079789,0.3634014738707983,4.542994515145673e-65,-17.39184945295174,ttest,0.3512305508140756,0.37557239692752103,-0.012170923056722682,0.012170923056722738,0.4107794924610469,6.038349469338971e-35,-12.466300117857179,ttest,0.3951407809217437,0.42641820400035013,-0.015638711539303185,0.01563871153930324,0.259889473367472,3.210540005274017e-38,-13.080187669026717,ttest,0.25267084372811627,0.26710810300682775,-0.0072186296393557114,0.007218629639355767,0.3026324787727591,9.47123431854842e-59,-16.46896263452368,ttest,0.29146663548231794,0.3137983220632003,-0.01116584329044118,0.01116584329044118
brutal,gender,0.3035907478225665,8.362841142017275e-131,-25.502685687018783,ttest,0.2652284937412465,0.34195300190388656,-0.03836225408131999,0.038362254081320046,0.3362046869529062,9.369972590211261e-156,-28.065914798921437,ttest,0.2972661037071078,0.37514327019870447,-0.03893858324579835,0.0389385832457983,0.41325174112613794,1.1376108337270543e-148,-27.272567395213482,ttest,0.3547608105742297,0.47174267167804623,-0.05849093055190824,0.05849093055190829,0.26091281239058123,3.3686620598743513e-110,-23.19456568854576,ttest,0.23239554610906862,0.28943007867209386,-0.028517266281512604,0.028517266281512632,0.2983364928002451,1.5219234132567299e-153,-27.923849573149464,ttest,0.2541084011729692,0.342564584427521,-0.04422809162727592,0.04422809162727592
deceitful,gender,0.3855394208464636,1.1136732187425761e-90,-20.826053049827863,ttest,0.3693301930147059,0.4017486486782213,-0.01620922783175771,0.01620922783175771,0.40279865852591035,7.260409166980709e-93,-21.077736436432513,ttest,0.38708981639530815,0.4185075006565126,-0.015708842130602196,0.015708842130602252,0.411659937412465,5.904317535519052e-84,-19.948412301695406,ttest,0.38354150253851543,0.4397783722864146,-0.02811843487394955,0.028118434873949605,0.3501544172356443,1.8794186793236e-69,-18.027361759910185,ttest,0.34009130996148457,0.36021752450980393,-0.01006310727415971,0.010063107274159655,0.34847422367384456,1.0557938346362178e-53,-15.703921280596537,ttest,0.3385232022496499,0.3584252450980392,-0.009951021424194684,0.009951021424194628
creative,gender,0.5127725895045518,0.049331770632996236,1.9663887446695023,ttest,0.5155951833858543,0.5099499956232493,0.00282259388130246,-0.002822593881302571,0.5402566006871499,0.0001580010039142966,3.782275507273549,ttest,0.544777852547269,0.5357353488270308,0.004521251860119091,-0.004521251860119091,0.5902562587535014,0.009857745979214554,2.5821791363647066,ttest,0.5937686011904761,0.5867439163165266,0.003512342436974736,-0.003512342436974847,0.4685604319852941,4.766561729114406e-06,4.58192901801778,ttest,0.47505197391456583,0.4620688900560224,0.006491541929271705,-0.006491541929271705,0.49176165583420867,1.1811372738150676e-07,5.307282796022038,ttest,0.49945919774159664,0.48406411392682075,0.0076975419073879725,-0.007697541907387917
smart,gender,0.6392491273853291,0.15098458215899357,1.436370617338177,ttest,0.6421817555147059,0.6363164992559524,0.0029326281293767797,-0.0029326281293767797,0.6418795545561975,0.9710824142586068,0.03625330641454628,ttest,0.6419407606792717,0.6418183484331232,6.120612307425333e-05,-6.120612307425333e-05,0.6947789125415791,0.6049253287204666,-0.517376665870455,ttest,0.6935982498468137,0.6959595752363446,-0.0011806626947653553,0.0011806626947654664,0.5972284226190476,0.0016298812189621155,3.1529194957694933,ttest,0.6041126411502101,0.5903442040878851,0.0068842185311625,-0.0068842185311625,0.5941689371060924,0.7233394878420097,-0.3540272272656513,ttest,0.5933815323004201,0.5949563419117647,-0.0007874048056722982,0.0007874048056722982
snobbish,gender,0.36248307428440124,1.2272211391691624e-92,-21.05704751056512,ttest,0.3346536759234944,0.3903124726453081,-0.027829398360906865,0.027829398360906865,0.3679375656512605,1.3029659876292628e-83,-19.915025199589127,ttest,0.3450155648196779,0.39085956648284315,-0.022922000831582634,0.022922000831582634,0.38919233220632005,7.263679351097008e-94,-21.191014618287,ttest,0.3559503293504902,0.42243433506214983,-0.033242002855829844,0.03324200285582979,0.3550279975271359,1.9424439991799523e-107,-22.837105527646376,ttest,0.3304165709252451,0.3796394241290266,-0.02461142660189075,0.02461142660189075,0.31242405653667715,6.861468463785055e-67,-17.663990569338694,ttest,0.29126318496148457,0.33358492811186974,-0.021160871575192586,0.021160871575192586
intelligent,gender,0.6451926864495798,0.0003980361693019706,-3.54477955016466,ttest,0.6392576757265406,0.6511276971726191,-0.005935010723039258,0.005935010723039258,0.6284829361432073,0.00017428527046835113,-3.757654062030143,ttest,0.6231152617296919,0.6338506105567226,-0.0053676744135153776,0.0053676744135153776,0.7138161026129202,0.004025479695797803,-2.878039783921422,ttest,0.7091716178658963,0.718460587359944,-0.004644484747023836,0.004644484747023836,0.5894120929621849,0.014690643732741163,-2.4411208524375794,ttest,0.5850352054884453,0.5937889804359243,-0.0043768874737395436,0.0043768874737394325,0.5650864203103116,2.5252195890923447e-12,-7.027287561176215,ttest,0.551033391872374,0.5791394487482493,-0.014053028437937654,0.014053028437937654
open-hearted,gender,0.6717275924041491,9.105826491190693e-37,12.810997113990098,ttest,0.7100811613707984,0.6333740234375,0.03835356896664921,-0.0383535689666491,0.719947383250175,5.842128396409465e-33,12.080724483373011,ttest,0.7503824185924369,0.6895123479079132,0.030435035342261885,-0.030435035342261885,0.6722290722929797,2.699139861923176e-28,11.126973392377229,ttest,0.7043252554928221,0.6401328890931373,0.03209618319984242,-0.03209618319984242,0.6204404857646183,1.2560062082261738e-35,12.596201891689685,ttest,0.6612646621148459,0.5796163094143908,0.040824176350227614,-0.0408241763502275,0.6615523650866597,5.344909126703316e-31,11.688204652172894,ttest,0.6977942544205182,0.6253104757528011,0.036241889333858524,-0.036241889333858635
bad,gender,0.3423161012451856,5.654007568197505e-78,-19.17481083903774,ttest,0.31661982175682774,0.3680123807335434,-0.025696279488357843,0.025696279488357843,0.32877074169511555,1.1233405033329575e-88,-20.547170718521766,ttest,0.3117372144170168,0.3458042689732143,-0.01703352727809876,0.01703352727809876,0.5336202156643908,5.941702160254899e-63,-17.083161421391694,ttest,0.4931878610819328,0.5740525702468487,-0.040432354582457974,0.040432354582457974,0.2875255424435399,3.23043462075746e-74,-18.671620592658602,ttest,0.26717970391281515,0.3078713809742647,-0.020345838530724747,0.020345838530724802,0.30844654756433826,2.471167752631426e-63,-17.159911848384507,ttest,0.2891760903580182,0.32771700477065824,-0.019270457206320035,0.01927045720631998
dependable,gender,0.5447415391938025,0.036959968294397266,-2.0869886585193416,ttest,0.5415969122023809,0.5478861661852241,-0.003144626991421595,0.003144626991421595,0.5874487099527311,0.0001063196965295727,-3.880052899220918,ttest,0.5822488565738796,0.5926485633315827,-0.005199853378851538,0.005199853378851538,0.5515616451658788,1.96746296563059e-20,-9.32080857237839,ttest,0.5346954602153361,0.5684278301164216,-0.016866184950542706,0.016866184950542817,0.4960789442730217,0.7462187301097433,0.3236543195297362,ttest,0.4965660971419818,0.4955917914040616,0.0004871528689601168,-0.00048715286896006127,0.5349004494375875,3.1622296764637076e-07,-5.1232803595699306,ttest,0.5269798642113095,0.5428210346638656,-0.007920585226278032,0.007920585226278032
racist,gender,0.2910276610644258,4.8858275516688477e-234,-35.49579792377143,ttest,0.2778489911589636,0.304206330969888,-0.013178669905462181,0.013178669905462181,0.29694331834296217,3.1900879579623974e-181,-30.51593104145969,ttest,0.2850663214504552,0.3088203152354692,-0.011876996892506986,0.011876996892507041,0.3127844204087885,3.5095195192643625e-147,-27.17190224327302,ttest,0.29639478838410366,0.32917405243347336,-0.016389632024684853,0.016389632024684853,0.26600434118960087,5.149802308983483e-162,-28.66276970569273,ttest,0.2569595807072829,0.27504910167191876,-0.009044760482317948,0.009044760482317893,0.27111833502932425,3.187235121092666e-140,-26.432694426295757,ttest,0.2620544604560574,0.28018220960259105,-0.00906387457326685,0.009063874573266795
dishonest,gender,0.34441629190738793,3.696038006088353e-164,-28.947088370384023,ttest,0.3288382735906863,0.3599943102240896,-0.015578018316701636,0.015578018316701692,0.3736766483937325,1.8253133656959952e-144,-26.905511825627986,ttest,0.3597496225052521,0.3876036742822129,-0.013927025888480382,0.013927025888480382,0.4042297192314426,7.790476968171575e-111,-23.20600620922156,ttest,0.376611328125,0.43184811033788517,-0.027618391106442597,0.027618391106442597,0.31022320060836833,6.842917712637749e-107,-22.76860406343641,ttest,0.3006567177652311,0.3197896834515056,-0.009566482843137214,0.00956648284313727,0.338132098542542,3.848713199228196e-101,-22.112080797275322,ttest,0.3278638994660364,0.3484002976190476,-0.010268199076505613,0.010268199076505613
unstable,gender,0.37514125279017857,7.918973815660302e-39,-13.191581250397252,ttest,0.3551226447610294,0.39515986081932775,-0.020018608029149176,0.020018608029149176,0.3901490283613445,4.849093826277267e-44,-14.112088317782435,ttest,0.37200493478641455,0.4082931219362745,-0.018144093574929965,0.018144093574929965,0.4224525259322479,1.2828628910721293e-45,-14.379648318045016,ttest,0.4020252046130952,0.44287984725140056,-0.020427321319152703,0.020427321319152647,0.33725664582239145,2.7296240422690082e-30,-11.54412144130154,ttest,0.32283432904411763,0.3516789626006653,-0.014422316778273825,0.014422316778273825,0.41001150948660714,2.3204812621817678e-26,-10.70879656351103,ttest,0.3917631603422619,0.4282598586309524,-0.018248349144345255,0.018248349144345255
vulgar,gender,0.40716138994660367,1.5558095490592824e-117,-23.95239260743873,ttest,0.36284603685224087,0.4514767430409664,-0.0443153530943628,0.04431535309436274,0.38251621449360995,9.873917380375986e-93,-21.04810656258166,ttest,0.3490719920780812,0.41596043690913864,-0.033444222415528746,0.03344422241552869,0.4197975137320553,2.2096145051984e-89,-20.628030870651866,ttest,0.3840818944765406,0.45551313298757,-0.0357156192555147,0.0357156192555147,0.36886646260066525,1.0447867123019763e-95,-21.41628460838311,ttest,0.3324606502757353,0.40527227492559526,-0.036405812324929954,0.03640581232493001,0.37656636385022757,3.32994340943293e-96,-21.476356687652302,ttest,0.33429375656512605,0.41883897113532914,-0.042272607285101516,0.04227260728510157
ungrateful,gender,0.3429893685990021,2.495227184284612e-66,-17.576857543209645,ttest,0.3235868566176471,0.36239188058035715,-0.01940251198135501,0.019402511981355064,0.3495190019367122,3.7009537082790004e-82,-19.711961698361726,ttest,0.333049323244923,0.36598868062850143,-0.016469678691789225,0.016469678691789225,0.4147426744135154,9.653243282401148e-57,-16.15998746485158,ttest,0.3852917924982493,0.4441935563287815,-0.029450881915266125,0.02945088191526607,0.3040763277967437,1.429722262005128e-48,-14.873104412806981,ttest,0.2899129573704482,0.3182396982230392,-0.014163370426295507,0.014163370426295507,0.33993094308035715,4.815429093039618e-62,-16.960700326790505,ttest,0.3236724768032213,0.356189409357493,-0.01625846627713584,0.01625846627713584
knowledgeable,gender,0.597705078125,5.482490993625043e-106,-22.637841391200478,ttest,0.5608289018732493,0.6345812543767507,-0.03687617625175066,0.03687617625175077,0.5497212556897759,1.227430303693531e-149,-27.40874154871853,ttest,0.5104204963235294,0.5890220150560224,-0.03930075936624655,0.03930075936624644,0.5975479938068977,8.195257212303974e-168,-29.162440560271435,ttest,0.5413768437062325,0.653719143907563,-0.0561711501006652,0.05617115010066531,0.529813570936187,1.2410518440000956e-118,-24.117279797919,ttest,0.4867769471069678,0.5728501947654062,-0.04303662382921919,0.043036623829219245,0.4641426492471989,7.502979127965532e-167,-29.2245241579882,ttest,0.414696376597514,0.5135889218968838,-0.049446272649684875,0.049446272649684875
reliable,gender,0.47809005438112745,4.4146179414587606e-08,-5.485378324340621,ttest,0.4711628889837185,0.4850172197785364,-0.006927165397408952,0.006927165397408952,0.5037627062543768,1.6071880712826046e-06,-4.805523792946981,ttest,0.49767963826155465,0.5098457742471989,-0.006083067992822155,0.0060830679928221,0.523012031961222,3.5827310599645277e-07,-5.099508905787121,ttest,0.5147352886467087,0.5312887752757353,-0.008276743314513335,0.008276743314513224,0.4222017517944678,0.0009547364544498001,-3.306315313604991,ttest,0.41812316723564424,0.4262803363532913,-0.004078584558823539,0.004078584558823539,0.43983345779718136,4.367033201368548e-14,-7.580854715849845,ttest,0.42894242658000703,0.45072448901435574,-0.01089103121717433,0.010891031217174385
resentful,gender,0.44379069010416666,4.967535827317196e-53,-15.58643503877032,ttest,0.39982602415966384,0.4877553560486695,-0.04396466594450282,0.04396466594450282,0.45511488286720936,1.7972259314813415e-48,-14.853776719897017,ttest,0.4180622346594888,0.49216753107493,-0.037052648207720584,0.03705264820772064,0.5133369167979692,9.417410934406582e-40,-13.358259808864272,ttest,0.46924628249737393,0.5574275510985645,-0.04409063430059529,0.04409063430059523,0.3949568890056022,1.8595605952944146e-40,-13.485612590908062,ttest,0.3634273924413515,0.42648638556985297,-0.03152949656425069,0.03152949656425075,0.44258325400472687,1.2257498162101994e-53,-15.68245653989606,ttest,0.39537192806810223,0.48979457994135156,-0.04721132593662464,0.04721132593662469
hateful,gender,0.2811394186580882,5.11178403260918e-62,-16.95811986829975,ttest,0.258401993609944,0.30387684370623247,-0.022737425048144244,0.022737425048144244,0.3055059523809524,2.183281649578823e-65,-17.440364712232167,ttest,0.28786839931285013,0.3231435054490546,-0.017637553068102274,0.01763755306810222,0.36050485135460436,7.889746884975372e-46,-14.416133713320354,ttest,0.33182157628676473,0.389188126422444,-0.02868327506783963,0.02868327506783963,0.26729083234856443,1.6431306876279664e-56,-16.134369589259773,ttest,0.25072243741246497,0.28385922728466384,-0.016568394936099462,0.016568394936099407,0.26176487684917715,2.1434187854596898e-48,-14.849106230501102,ttest,0.2464412913602941,0.2770884623380602,-0.015323585488883046,0.015323585488883074
cruel,gender,0.2784832438834909,6.197010116500496e-71,-18.235613687217487,ttest,0.25942328103116247,0.29754320673581935,-0.019059962852328416,0.01905996285232847,0.3045780128457633,3.4235329304863894e-63,-17.123112653732782,ttest,0.2881014612876401,0.3210545644038866,-0.01647655155812322,0.016476551558123276,0.3617395737591912,2.484707129375391e-76,-18.95506943139808,ttest,0.3287622275472689,0.39471691997111347,-0.032977346211922276,0.032977346211922276,0.24030067593443627,1.267367610880087e-45,-14.387602441395831,ttest,0.22968469614408263,0.25091665572478994,-0.010615979790353641,0.010615979790353669,0.2662223922772234,6.53338929159629e-51,-15.261355657869188,ttest,0.2508663914784664,0.28157839307598037,-0.015356000798756986,0.015356000798756986
greedy,gender,0.31820912935486695,2.911267333117525e-141,-26.507308787265984,ttest,0.29875030090161064,0.33766795780812325,-0.019458828453256305,0.019458828453256305,0.357622521664916,3.91658305908997e-169,-29.319892995311545,ttest,0.3390811011904762,0.3761639421393557,-0.018541420474439796,0.01854142047443974,0.3725924451811975,3.77351010213523e-150,-27.406091301241315,ttest,0.340557297137605,0.4046275932247899,-0.032035148043592476,0.03203514804359242,0.2883591082917542,2.726323401402906e-113,-23.46346801714174,ttest,0.27433363970588237,0.30238457687762604,-0.014025468585871836,0.014025468585871836,0.31692619430584734,5.503077042673448e-110,-23.104861755545585,ttest,0.3017971348695728,0.33205525374212186,-0.015129059436274517,0.015129059436274517
caring,gender,0.5867201177345939,2.3189857556689265e-112,23.35303615918902,ttest,0.6432951598608193,0.5301450756083683,0.05657504212622544,-0.05657504212622555,0.6135512066154587,4.200167932644913e-115,23.6650075178717,ttest,0.6631282004989496,0.5639742127319678,0.049576993883490905,-0.049576993883490905,0.6518347817642682,1.4230794173775145e-71,18.302921569610803,ttest,0.6983734900210085,0.605296073507528,0.046538708256740224,-0.046538708256740224,0.4908698928790266,2.331952835204129e-143,26.708887419691493,ttest,0.5494941433604692,0.432245642397584,0.0586242504814426,-0.0586242504814426,0.579934871897978,2.0465349919759158e-122,24.47451174753755,ttest,0.6454037620907738,0.5144659817051821,0.06546889019279578,-0.06546889019279589
nice,gender,0.6739513578869047,2.4109623526085753e-50,15.15917117326319,ttest,0.7233168658088235,0.624585849964986,0.04936550792191874,-0.04936550792191874,0.6866579200039391,1.6473779980478998e-55,15.971650416277518,ttest,0.730953475140056,0.6423623648678222,0.04429555513611694,-0.04429555513611694,0.6561788094143908,1.4085504314608566e-64,17.317804405292677,ttest,0.7067524373030463,0.6056051815257353,0.05057362788865549,-0.05057362788865549,0.6204621643579307,1.8105251181110967e-52,15.496912057339353,ttest,0.6749639601934524,0.5659603685224089,0.05450179583552173,-0.05450179583552173,0.5997683057598039,7.194695568076689e-44,14.081889578837009,ttest,0.6525465850402661,0.5469900264793417,0.05277827928046219,-0.05277827928046219
faithful,gender,0.4548176057532388,0.00026096982173973637,3.6549310529769583,ttest,0.45930490360206583,0.45033030790441175,0.00448729784882701,-0.004487297848827065,0.4986570897890406,0.00013763316098019872,3.8165664858233974,ttest,0.5030953201593137,0.49421885941876753,0.004438230370273077,-0.004438230370273077,0.5302859522715336,5.387357161668734e-10,6.224686114621588,ttest,0.5395041415003501,0.5210677630427171,0.009218189228816454,-0.009218189228816565,0.36720897343312325,1.9198788040511698e-11,6.734008643861756,ttest,0.37355813419117645,0.36085981267507,0.006349160758053196,-0.006349160758053252,0.44011391177564774,1.9260530854892488e-12,7.06496208189871,ttest,0.44910727963060226,0.43112054392069327,0.008993367854954526,-0.00899336785495447
vicious,gender,0.2948178929775035,1.53520039300173e-75,-18.872371738551397,ttest,0.264024545365021,0.325611240589986,-0.03079334761248248,0.03079334761248248,0.31072338114933473,4.2235335106722253e-75,-18.803530260234673,ttest,0.28567086014093135,0.3357759021577381,-0.025052521008403383,0.025052521008403383,0.35649290966386554,6.798727840050042e-69,-17.937601631349413,ttest,0.31991654083508403,0.39306927849264706,-0.036576368828781514,0.036576368828781514,0.236083984375,2.7163801441484694e-36,-12.731221122006222,ttest,0.2205902185092787,0.25157775024072127,-0.015493765865721293,0.015493765865721265,0.25770427800026263,3.2611056118175468e-49,-14.991321289687066,ttest,0.2373425737482493,0.2780659822522759,-0.020361704252013335,0.02036170425201328
considerate,gender,0.5458313501181723,2.2706305544007245e-25,10.489142494250334,ttest,0.5717830198485644,0.5198796803877801,0.02595166973039209,-0.0259516697303922,0.5790304744944853,2.7865539069738573e-24,10.242019305020316,ttest,0.6026513535101541,0.5554095954788165,0.023620879015668783,-0.023620879015668783,0.5698404264049369,1.976407334821235e-17,8.53894107654714,ttest,0.591261748840161,0.5484191039697129,0.0214213224352241,-0.02142132243522399,0.5132246941745449,1.6935266562269247e-32,11.98997809269924,ttest,0.5448600533963586,0.4815893349527311,0.03163535922181371,-0.031635359221813764,0.49979501077774857,3.790600090143626e-11,6.632813458826607,ttest,0.517069190957633,0.48252083059786416,0.01727418017988447,-0.017274180179884413
honest,gender,0.6035809343268558,0.9288931849862051,-0.0892438481391369,ttest,0.6034372538077731,0.6037246148459384,-0.00014368051908264512,0.00014368051908264512,0.60613237482493,0.36430110195768994,0.9073171284871245,ttest,0.6075307466736695,0.6047340029761905,0.001398371848739477,-0.001398371848739477,0.665729768469888,0.747900498361119,0.32143405562569954,ttest,0.6662685191264006,0.6651910178133753,0.0005387506565126543,-0.0005387506565126543,0.530394618785014,0.19430002429392687,1.2982100731570703,ttest,0.5326665627188375,0.5281226748511905,0.0022719439338234615,-0.0022719439338235725,0.5955110266762955,0.27678584055917704,-1.087735184385341,ttest,0.5936610972514006,0.5973609561011904,-0.001849929424894925,0.001849929424894925
courteous,gender,0.5961098550748425,9.833347080032253e-21,9.395915280326623,ttest,0.6289810650822829,0.563238645067402,0.03287121000744042,-0.03287121000744053,0.5980857870491947,2.9445992744549984e-12,7.00474260536142,ttest,0.6190948058911064,0.5770767682072829,0.021009018841911753,-0.021009018841911753,0.5720001477153361,0.004128652156210268,2.870016752393227,ttest,0.5810694590336134,0.5629308363970589,0.009069311318277262,-0.009069311318277262,0.5595165263370974,6.4608661081177e-20,9.190792234395305,ttest,0.5915628556109944,0.5274701970632003,0.032046329273897056,-0.032046329273897056,0.4898250633261117,1.3392440279842206e-10,6.441714593317898,ttest,0.5122135963760505,0.467436530276173,0.022388533049938764,-0.022388533049938708
educated,gender,0.6348881056328781,1.1218942932521924e-41,-13.706914821380598,ttest,0.610856940432423,0.6589192708333333,-0.024031165200455118,0.02403116520045523,0.6485445936186974,7.3207143468080394e-31,-11.662394827568855,ttest,0.6306750043767507,0.6664141828606442,-0.017869589241946704,0.017869589241946815,0.7189118713891807,2.192685955526933e-28,-11.146706337775084,ttest,0.6983093432685574,0.7395143995098039,-0.020602528120623242,0.020602528120623242,0.6283382298231792,1.6381028410693604e-33,-12.192688635588672,ttest,0.6042371049982493,0.6524393546481092,-0.024101124824929876,0.024101124824929987,0.5952135444021358,3.4952108890257237e-32,-11.930896684351938,ttest,0.568372026544993,0.6220550622592788,-0.026841517857142838,0.02684151785714295
likeable,gender,0.6836517419467787,3.8212465987337773e-31,11.717808354368856,ttest,0.7181048395920868,0.6491986443014706,0.03445309764530813,-0.03445309764530813,0.7030092896533613,9.28464445994998e-36,12.621252959788874,ttest,0.7362039346988796,0.6698146446078431,0.03319464504551828,-0.03319464504551817,0.7576875574448529,7.040893190135522e-36,12.644309630879524,ttest,0.7833601409313725,0.7320149739583334,0.025672583486519573,-0.025672583486519573,0.6767550428374475,9.198260030480875e-36,12.621998096940958,ttest,0.7133954558385854,0.6401146298363095,0.03664041300113796,-0.03664041300113796,0.6389189220610119,1.2311289619049626e-30,11.614418191357352,ttest,0.6812432981004902,0.5965945460215336,0.04232437603947836,-0.04232437603947825
delightful,gender,0.6147209616268382,3.236141284127352e-48,14.811801735072212,ttest,0.6698132084865196,0.5596287147671568,0.05509224685968139,-0.05509224685968139,0.6518819344143908,7.337213476182749e-57,16.1779093458817,ttest,0.7039578135941876,0.5998060552345938,0.052075879179796836,-0.05207587917979695,0.5953578404017857,3.400138640580349e-43,13.965565635804962,ttest,0.6504189371060924,0.540296743697479,0.0550610967043067,-0.0550610967043067,0.5691702364539566,3.1463212254505876e-56,16.080852779253092,ttest,0.6323896648503151,0.5059508080575981,0.06321942839635852,-0.06321942839635852,0.5602000517003677,1.4157000957652357e-64,17.317430695663226,ttest,0.631714961375175,0.48868514202556024,0.07151490967480734,-0.07151490967480745
unjust,gender,0.29528346983324577,4.1264996520502446e-82,-19.71773868982904,ttest,0.28361091506915265,0.30695602459733895,-0.011672554764093124,0.01167255476409318,0.3318474948573179,1.1847215336936674e-61,-16.896945255378416,ttest,0.3183069223783263,0.3453880673363095,-0.013540572478991597,0.013540572478991597,0.37817683714110645,3.3503387444272295e-47,-14.645316142027145,ttest,0.357285375087535,0.39906829919467784,-0.020891462053571452,0.020891462053571397,0.2707198797487745,1.7976390106735e-54,-15.81335493285488,ttest,0.2620074787727591,0.2794322807247899,-0.008712400976015389,0.008712400976015444,0.26935840254070376,5.159108560448566e-63,-17.10366127106528,ttest,0.25685994124212186,0.2818568638392857,-0.012498461298581898,0.012498461298581953
violent,gender,0.2548534745929622,4.179194822980578e-116,-23.92302540406068,ttest,0.22910867471988797,0.2805982744660364,-0.025744799873074237,0.02574479987307421,0.27448439825148807,5.745626925361111e-131,-25.541309611239498,ttest,0.2518548532694328,0.2971139432335434,-0.022629544982055272,0.022629544982055327,0.3018271224505427,2.9017250678574527e-106,-22.71298832379728,ttest,0.2689143333114496,0.33473991158963584,-0.032912789139093124,0.032912789139093124,0.21611057997417718,9.032120604564045e-91,-20.863642112040196,ttest,0.1990865584515056,0.23313460149684873,-0.017024021522671573,0.017024021522671545,0.23508273426558124,3.1796439332091396e-92,-21.07908582769251,ttest,0.21559278985031513,0.2545726786808473,-0.01948994441526611,0.01948994441526608
friendly,gender,0.6951666994922969,2.872959513725435e-35,12.52926715108651,ttest,0.7375262605042017,0.6528071384803922,0.042359561011904745,-0.042359561011904745,0.6892377409948355,3.7259221421032594e-34,12.314754720328096,ttest,0.7291269339767157,0.6493485480129552,0.039889192981880206,-0.03988919298188032,0.6553924646030287,2.475849607305489e-27,10.920763276062951,ttest,0.6958911201199229,0.6148938090861344,0.040498655516894244,-0.040498655516894244,0.662144423198967,6.513276503352962e-36,12.650997671843577,ttest,0.7076314803265056,0.6166573660714286,0.04548705712753853,-0.04548705712753842,0.6211159756871498,3.7427473168652586e-25,10.439930291309837,ttest,0.6640082009366246,0.578223750437675,0.04289222524947478,-0.04289222524947478
impolite,gender,0.3902169021905637,2.4371426027355212e-64,-17.288166722061366,ttest,0.357229229582458,0.42320457479866946,-0.0329876726081057,0.032987672608105756,0.37954022917760855,3.560720465678004e-57,-16.227722872500085,ttest,0.3518607345281863,0.4072197238270308,-0.027679494649422265,0.027679494649422265,0.4231185442927171,3.205561401322946e-61,-16.831752712422773,ttest,0.38563516226803224,0.460601926317402,-0.037483382024684875,0.037483382024684875,0.36642126088716737,1.0959861122733531e-55,-16.00145035471437,ttest,0.3419973848914566,0.39084513688287814,-0.024423875995710775,0.024423875995710775,0.37992972579656864,2.0055555094094763e-49,-15.013324144418853,ttest,0.35129688594187675,0.4085625656512605,-0.028632839854691894,0.02863283985469184
