trait,attribute,overall_mean_template_0,p_value_template_0,statistic_template_0,test_type_template_0,gender_Female_mean_template_0,gender_Male_mean_template_0,gender_Female_diff_from_overall_template_0,gender_Male_diff_from_overall_template_0,overall_mean_template_1,p_value_template_1,statistic_template_1,test_type_template_1,gender_Female_mean_template_1,gender_Male_mean_template_1,gender_Female_diff_from_overall_template_1,gender_Male_diff_from_overall_template_1,overall_mean_template_2,p_value_template_2,statistic_template_2,test_type_template_2,gender_Female_mean_template_2,gender_Male_mean_template_2,gender_Female_diff_from_overall_template_2,gender_Male_diff_from_overall_template_2,overall_mean_template_3,p_value_template_3,statistic_template_3,test_type_template_3,gender_Female_mean_template_3,gender_Male_mean_template_3,gender_Female_diff_from_overall_template_3,gender_Male_diff_from_overall_template_3,overall_mean_template_4,p_value_template_4,statistic_template_4,test_type_template_4,gender_Female_mean_template_4,gender_Male_mean_template_4,gender_Female_diff_from_overall_template_4,gender_Male_diff_from_overall_template_4
compassionate,gender,0.4378033122428659,5.910393351334801e-90,20.69675190935092,ttest,0.5045240899094012,0.37108253457633056,0.06672077766653534,-0.06672077766653534,0.43910520751269255,4.6572580465420953e-129,25.197336589978686,ttest,0.5248124152004552,0.35339799982493,0.08570720768776263,-0.08570720768776258,0.23523475796568627,7.18568964771595e-72,18.354683697964433,ttest,0.2893256692325368,0.1811438466988358,0.054090911266850505,-0.05409091126685048,0.47864913299304096,4.403463067705234e-109,22.98533214193123,ttest,0.5616284453234419,0.39566982066264006,0.08297931233040096,-0.0829793123304009,0.38569822338114934,1.133965872755049e-130,25.368588781215184,ttest,0.4774205824908088,0.29397586427148986,0.09172235910965948,-0.09172235910965948
prejudiced,gender,0.07368992396763392,1.111873957354024e-56,-16.193479189292013,ttest,0.06164277234331232,0.08573707559195554,-0.0120471516243216,0.012047151624321614,0.045672851049599526,2.3554876426872213e-22,-9.79337920730434,ttest,0.04242983692500438,0.048915865174194675,-0.003243014124595149,0.003243014124595149,0.06468987985819327,5.163621487527031e-62,-16.977187260031698,ttest,0.05110403536414566,0.0782757243522409,-0.013585844494047615,0.013585844494047622,0.05549857943665747,1.2176090098486367e-21,-9.621428558069626,ttest,0.050072002678024335,0.06092515619529062,-0.005426576758633138,0.005426576758633145,0.038172641187822785,4.594359478652767e-44,-14.150170827966177,ttest,0.030119648567434786,0.046225633808210785,-0.008052992620388,0.008052992620388
destructive,gender,0.009928062583218098,0.6292139394905887,0.48287596997134397,ttest,0.01001437905789757,0.009841746108538626,8.631647467947229e-05,-8.631647467947229e-05,0.015053845119743453,2.2172706974357983e-07,-5.190993289548783,ttest,0.013616216216100697,0.01649147402338621,-0.001437628903642756,0.001437628903642756,0.039151454038646706,3.746765940308062e-51,-15.326718109574228,ttest,0.029862860671612396,0.04844004740568102,-0.00928859336703431,0.009288593367034317,0.012175078218390624,2.2997425666514152e-05,-4.239581255437445,ttest,0.011139817064215822,0.013210339372565428,-0.0010352611541748023,0.001035261154174804,0.01393602622323343,1.3760703145692996e-17,-8.5911141904405,ttest,0.010965320843608435,0.016906731602858428,-0.002970705379624995,0.002970705379624997
ruthless,gender,0.29527782792804624,4.850479497806486e-93,-21.091211725865968,ttest,0.2441414456407563,0.34641421021533614,-0.05113638228728995,0.051136382287289894,0.3376147016423757,7.646018446288278e-180,-30.37554371349036,ttest,0.25731303751969536,0.41791636576505603,-0.08030166412268036,0.0803016641226803,0.35199155834208684,3.3554197573934195e-126,-24.898286782644075,ttest,0.2785398339023109,0.4254432827818627,-0.07345172443977593,0.07345172443977588,0.22836165227809874,2.1526726307625083e-135,-25.937588044103776,ttest,0.17197402398459383,0.28474928057160365,-0.05638762829350491,0.05638762829350491,0.35866642799698006,1.988374071605017e-161,-28.55236309034492,ttest,0.27168950099571076,0.4456433549982493,-0.0869769270012693,0.08697692700126924
merciless,gender,0.06394404349874716,2.071497622610663e-16,-8.261328757977434,ttest,0.0568063132235316,0.07108177377396271,-0.0071377302752155605,0.007137730275215554,0.1287430525493889,3.4882576174321516e-49,-14.992009743830918,ttest,0.10363027321524312,0.15385583188353466,-0.02511277933414577,0.02511277933414577,0.2086260627297794,1.069510280754694e-101,-22.15160161665354,ttest,0.1541049818364846,0.26314714362307423,-0.0545210808932948,0.05452108089329483,0.08093148025811887,3.2962927852785986e-47,-14.674476895616227,ttest,0.0634799134497549,0.09838304706648285,-0.017451566808363975,0.017451566808363975,0.125568748922909,1.452472774791737e-94,-21.393576406387236,ttest,0.0827800376742494,0.16835746017156863,-0.042788711248659614,0.04278871124865963
helpful,gender,0.41052028111049105,1.1816542591285148e-25,10.55263759746892,ttest,0.436286289418111,0.38475427280287117,0.025766008307619936,-0.02576600830761988,0.6294795017616421,7.601101805445729e-22,9.668314894806256,ttest,0.6573099259234944,0.6016490775997899,0.02783042416185222,-0.02783042416185222,0.38073733888086486,1.264501610856851e-12,7.123918337863293,ttest,0.40838359757965687,0.3530910801820728,0.027646258698792003,-0.02764625869879206,0.5115220312978707,2.874834136672709e-16,8.217597453401652,ttest,0.5394190598602723,0.4836250027354692,0.027897028562401616,-0.02789702856240145,0.3110310530462185,1.3658957708676765e-07,5.28052445747049,ttest,0.33005754059436276,0.29200456549807424,0.01902648754814429,-0.019026487548144233
unlikeable,gender,0.10749153115836178,4.392037793273221e-56,-16.090764414295617,ttest,0.08230396772967,0.13267909458705357,-0.025187563428691787,0.025187563428691787,0.05210974770767682,4.527836895125043e-42,-13.795830775466502,ttest,0.04037482424610469,0.06384467116924895,-0.011734923461572129,0.011734923461572136,0.15505067200219932,8.327199131103515e-98,-21.705068228667198,ttest,0.1145298634590555,0.19557148054534312,-0.04052080854314383,0.0405208085431438,0.06230853852771577,1.1283668402392123e-65,-17.53240353069727,ttest,0.04596420843728116,0.07865286861815038,-0.01634433009043461,0.01634433009043461,0.0316692811768262,1.437324280002514e-123,-25.057043376638983,ttest,0.018049566017813375,0.04528899633583902,-0.013619715159012825,0.013619715159012821
sincere,gender,0.632379714581145,2.51442115971127e-37,12.915394068870073,ttest,0.6677638633578431,0.5969955658044468,0.035384148776698154,-0.035384148776698154,0.640562306465555,8.033200459381345e-29,11.238467058638516,ttest,0.6710344245119922,0.6100901884191177,0.030472118046437235,-0.030472118046437346,0.45727197128851543,3.044496908493837e-06,4.6752585943460305,ttest,0.47194010416666665,0.44260383841036416,0.014668132878151219,-0.014668132878151274,0.5787959763983719,9.702458870264545e-26,10.5713431570117,ttest,0.6107740557160364,0.5468178970807073,0.0319780793176645,-0.03197807931766461,0.46952960871848737,1.5571486023270283e-22,9.833554861150713,ttest,0.5000867485666142,0.4389724688703606,0.030557139848126802,-0.030557139848126746
cruel,gender,0.042476050326136314,0.026234150060273097,-2.2236922157034846,ttest,0.04076613738757222,0.04418596326470041,-0.0017099129385640954,0.0017099129385640954,0.055414523330389286,1.545505739652094e-07,-5.258245726996201,ttest,0.0508703680599437,0.05995867860083486,-0.004544155270445584,0.004544155270445577,0.11261266713716736,7.280843593925303e-70,-18.122515295990684,ttest,0.08362592595632003,0.1415994083180147,-0.028986741180847334,0.028986741180847347,0.04132929262326879,9.975285682969408e-14,-7.473903659811606,ttest,0.03537085423616468,0.047287731010372897,-0.005958438387104109,0.005958438387104109,0.04624340781310693,2.1547189496520323e-20,-9.31788706323572,ttest,0.037295259481050724,0.05519155614516314,-0.008948148332056205,0.008948148332056212
thoughtful,gender,0.5166153253293505,9.07069881479334e-07,-4.919488155454947,ttest,0.49342044434961485,0.5398102063090862,-0.023194880979735655,0.023194880979735655,0.5436825193944765,0.01274427378766654,-2.492100657597236,ttest,0.5326570569634104,0.5547079818255427,-0.011025462431066169,0.011025462431066169,0.3231506262172838,9.689650271363336e-08,-5.343504015583172,ttest,0.30278398957239144,0.3435172628621761,-0.020366636644892355,0.0203666366448923,0.5172673415069152,2.1920464754693596e-05,-4.250066687899539,ttest,0.4990135556175595,0.535521127396271,-0.018253785889355723,0.018253785889355778,0.377632675384607,0.04235769375912684,-2.0307177173696718,ttest,0.37114721132593664,0.38411813944327733,-0.006485464058670343,0.006485464058670343
thankful,gender,0.30640522077971816,1.9064309805889215e-47,14.691024501861605,ttest,0.360126946286327,0.25268349527310924,0.053721725506608864,-0.05372172550660892,0.3654347652146796,3.00322256647028e-49,14.984255882854978,ttest,0.42362422996542365,0.30724530046393556,0.05818946475074405,-0.05818946475074405,0.2595391708929666,3.0916567062126543e-34,12.332071597439219,ttest,0.3070104775308561,0.21206786425507704,0.04747130663788951,-0.04747130663788954,0.3512986469001663,1.655058943451276e-38,13.133927692790337,ttest,0.40334380334164915,0.2992534904586835,0.05204515644148283,-0.05204515644148283,0.24474200935256915,6.78330229916946e-42,13.742255441925272,ttest,0.28578315115108543,0.20370086755405287,0.041041141798516284,-0.041041141798516284
jealous,gender,0.15620734377735468,1.564859573007263e-07,-5.255254792624534,ttest,0.1450123848367472,0.1674023027179622,-0.011194958940607486,0.011194958940607513,0.155042837447479,0.03137799939301821,-2.1530958084426626,ttest,0.14997893688725492,0.1601067380077031,-0.005063900560224072,0.005063900560224099,0.18079815178024336,2.3212795583505466e-09,-5.9889605518664695,ttest,0.16555616875656512,0.19604013480392157,-0.01524198302367824,0.015241983023678213,0.17338366254705007,9.076352418931214e-06,-4.444542387576206,ttest,0.16246902081144957,0.18429830428265057,-0.0109146417356005,0.0109146417356005,0.28976059173669466,0.0074040535319497185,-2.679639122339516,ttest,0.28249621137517505,0.29702497209821427,-0.007264380361519607,0.007264380361519607
unfriendly,gender,0.07774156415495886,4.2702313480590986e-47,-14.653869403609917,ttest,0.05804530552455357,0.09743782278536414,-0.01969625863040529,0.019696258630405278,0.1130196109205401,1.8914716116394248e-52,-15.531611315954216,ttest,0.08310117748271184,0.14293804435836835,-0.029918433437828254,0.029918433437828254,0.22871984914571297,4.691448283010086e-57,-16.21282315454262,ttest,0.17709855792903098,0.28034114036239494,-0.05162129121668199,0.051621291216681964,0.12333863843388918,1.114239219932381e-63,-17.23491801141305,ttest,0.08795882366618522,0.15871845320159314,-0.03537981476770395,0.035379814767703965,0.13841230889328388,1.74684836849272e-74,-18.745857627851798,ttest,0.09594869319798231,0.18087592458858542,-0.04246361569530156,0.04246361569530155
grateful,gender,0.4927447321702118,2.645181126971943e-48,14.826308652299304,ttest,0.5627405161283263,0.42274894821209735,0.06999578395811451,-0.06999578395811445,0.5047923197599352,1.5044784519762913e-44,14.198220413435243,ttest,0.5731779039740896,0.4364067355457808,0.06838558421415442,-0.06838558421415442,0.32924226819634106,1.0322725869099564e-37,12.989015638916896,ttest,0.38853005801930146,0.2699544783733806,0.0592877898229604,-0.05928778982296046,0.4936983509224002,7.906131854258355e-39,13.190990144538613,ttest,0.5573925370929622,0.4300041647518382,0.063694186170562,-0.063694186170562,0.37797689998851103,7.285486568014898e-51,15.242162379975769,ttest,0.43846389385832457,0.3174899061186975,0.06048699386981354,-0.06048699386981354
appealing,gender,0.17962870878331802,1.904683914901879e-36,12.766979493823289,ttest,0.21461996297542454,0.1446374545912115,0.034991254192106525,-0.034991254192106525,0.27889472683604694,9.286756774159757e-35,12.44002244318248,ttest,0.3112700646664916,0.24651938900560225,0.03237533783044466,-0.03237533783044469,0.21849132719494047,1.1557521134454634e-37,12.990937485154692,ttest,0.25841850900516455,0.17856414538471638,0.03992718181022409,-0.03992718181022409,0.20516940418745624,6.66736664672385e-16,8.115617251425927,ttest,0.22514313342524508,0.18519567494966738,0.01997372923778884,-0.019973729237788868,0.10588414168157498,2.596280925822763e-10,6.340151203632217,ttest,0.12000691176128654,0.0917613716018634,0.014122770079711564,-0.014122770079711577
open-minded,gender,0.6457064759497549,1.0420736675026726e-37,12.988549221106624,ttest,0.6838712633490897,0.6075416885504201,0.03816478739933471,-0.03816478739933482,0.5833634234943977,5.1666707684354076e-34,12.287163899619756,ttest,0.6247294620973389,0.5419973848914565,0.04136603860294119,-0.04136603860294119,0.4399259850424545,1.12303675052976e-21,9.627243643009896,ttest,0.47629845883665967,0.4035535112482493,0.03637247379420516,-0.03637247379420522,0.532986270680147,3.6656206276909635e-27,10.883862039648811,ttest,0.5714058670343137,0.4945666743259804,0.038419596354166696,-0.03841959635416664,0.4757638113839286,6.899776166328421e-16,8.109849203678763,ttest,0.5031240425857844,0.4484035801820728,0.027360231201855767,-0.027360231201855767
devious,gender,0.1645767468364299,3.115754295504411e-15,-7.921818155003734,ttest,0.15005182859276522,0.17910166508009454,-0.01452491824366467,0.014524918243664642,0.18403904164204746,0.18181003234844145,-1.3354630394127907,ttest,0.18120583926930148,0.1868722440147934,-0.00283320237274598,0.002833202372745952,0.2441910944065126,6.596147665735558e-18,-8.667756384875437,ttest,0.22670153022146358,0.26168065859156164,-0.017489564185049017,0.017489564185049045,0.13234382009639795,0.00011561026884126256,-3.8595889095126794,ttest,0.12588905954227395,0.13879858065052192,-0.0064547605541240005,0.006454760554123973,0.1392006411939776,7.518012789368813e-21,-9.425805907817947,ttest,0.12398549996170344,0.15441578242625176,-0.01521514123227416,0.01521514123227416
condescending,gender,0.11480179474133403,5.0229257087053196e-06,-4.570904820584018,ttest,0.10788676798844538,0.1217168214942227,-0.006915026752888659,0.006915026752888659,0.09034234054950105,0.1862415115750302,1.3220342082445249,ttest,0.09183999283307073,0.08884468826593138,0.0014976522835696837,-0.0014976522835696698,0.1794009425059086,1.651440171468967e-41,-13.673588684243251,ttest,0.15323469231442577,0.20556719269739146,-0.02616625019148283,0.02616625019148286,0.1256045386904762,1.3370727595970788e-07,-5.284469645768908,ttest,0.11811861951811975,0.13309045786283263,-0.007485919172356442,0.007485919172356442,0.08293668175277924,0.0008891485756461892,-3.3262470703511564,ttest,0.07923548081341912,0.08663788269213936,-0.003701200939360119,0.003701200939360119
respectable,gender,0.04988229682131642,1.3598694529634473e-06,-4.839412427432521,ttest,0.04624930416502539,0.05351528947760745,-0.00363299265629103,0.00363299265629103,0.19233898836023666,7.842475314619785e-42,-13.738661305631839,ttest,0.16378595047638195,0.22089202624409138,-0.028553037883854715,0.028553037883854715,0.20348014938397233,0.38382451905990866,-0.8709785708384061,ttest,0.2017808246345413,0.20517947413340337,-0.0016993247494310193,0.001699324749431047,0.04856838685791699,4.854265521925724e-41,-13.625433764049049,ttest,0.03644127939261642,0.060695494323217566,-0.012127107465300574,0.012127107465300574,0.07756984026826062,0.005144852588017973,-2.799621742006261,ttest,0.07430819984243697,0.08083148069408427,-0.0032616404258236503,0.0032616404258236503
cold-blooded,gender,0.14560365650166315,0.0008498986835930819,-3.3389161420897686,ttest,0.1410913291097689,0.15011598389355743,-0.00451232739189425,0.0045123273918942775,0.13519724784445028,5.016223082912019e-06,-4.571312276620749,ttest,0.1294391193977591,0.14095537629114147,-0.005758128446691185,0.005758128446691185,0.15821796492034312,6.837872080954388e-06,-4.505447551195335,ttest,0.15112920168067226,0.16530672816001402,-0.007088763239670864,0.007088763239670892,0.14116440033044467,3.248732476219392e-20,-9.26780642751613,ttest,0.12802016314338235,0.154308637517507,-0.013144237187062313,0.013144237187062341,0.1309725892310049,2.320347574930857e-40,-13.478948912880009,ttest,0.1074037867099965,0.1545413917520133,-0.023568802521008417,0.023568802521008403
generous,gender,0.3347135826987045,3.0905437402181474e-42,13.806735308351909,ttest,0.37179690235469187,0.2976302630427171,0.03708331965598738,-0.03708331965598738,0.3917967382265406,2.742719560694126e-42,13.814934568609168,ttest,0.4340761499912465,0.34951732646183475,0.0422794117647059,-0.04227941176470584,0.3110805308451506,2.659448704725902e-45,14.335921989739804,ttest,0.3631762079831933,0.25898485370710783,0.052095677138042695,-0.05209567713804275,0.38918251871060927,2.267579364749067e-24,10.263160608932587,ttest,0.42527081144957984,0.35309422597163864,0.03608829273897057,-0.03608829273897063,0.23407201259410015,1.525655958011824e-37,12.962660128736061,ttest,0.27377553560486695,0.19436848958333333,0.039703523010766795,-0.03970352301076682
malicious,gender,0.06460068432890734,0.00010118291273439719,-3.892456111370844,ttest,0.06095818912281709,0.06824317953499759,-0.0036424952060902446,0.0036424952060902516,0.07384102604970211,8.3101002415052555e-16,-8.091108553440952,ttest,0.0654339606020631,0.08224809149734112,-0.008407065447639014,0.008407065447639014,0.13528767647195597,2.002985320911423e-32,-11.98686823113908,ttest,0.11662384802553834,0.1539515049183736,-0.018663828446417632,0.01866382844641762,0.04587056135930935,1.9656536910976807e-08,-5.629117301606085,ttest,0.040887094278629424,0.05085402843998928,-0.004983467080679926,0.004983467080679926,0.08501581464494978,1.6676531073771773e-52,-15.550737687746784,ttest,0.0634434376778055,0.10658819161209405,-0.021572376967144286,0.02157237696714427
stupid,gender,0.04946568593257616,3.5946804064817166e-28,-11.105854247953284,ttest,0.04218329421612395,0.05674807764902836,-0.007282391716452209,0.007282391716452202,0.0516848695044424,1.4001002677694437e-13,-7.425641358635363,ttest,0.046175266981792716,0.05719447202709209,-0.005509602522649683,0.00550960252264969,0.12384388814119397,5.383269756450942e-17,-8.420079299944403,ttest,0.11318615825236344,0.1345016180300245,-0.010657729888830528,0.010657729888830528,0.040086159585904675,7.168921404290926e-30,-11.464702269845118,ttest,0.03399038448387167,0.04618193468793767,-0.006095775102033005,0.006095775102032998,0.0323221350918297,2.1606421849132122e-44,-14.19510989911128,ttest,0.025483699339110644,0.039160570844548756,-0.006838435752719054,0.006838435752719058
competent,gender,0.307487539083016,2.880938826041489e-34,12.33588910622219,ttest,0.331125869537268,0.283849208628764,0.02363833045425201,-0.02363833045425201,0.49001304134935225,1.9061852468936536e-09,6.021250664413758,ttest,0.5022649001006653,0.47776118259803924,0.012251858751313016,-0.012251858751313016,0.25665731136204484,6.100946239275004e-09,-5.8282973078179285,ttest,0.24305354954481792,0.2702610731792717,-0.013603761817226917,0.01360376181722689,0.22676792625619585,1.4016219599881925e-08,5.686410276861034,ttest,0.23843543001917564,0.21510042249321604,0.011667503762979786,-0.011667503762979814,0.2893869608390231,0.5764614263665164,0.5586123592912702,ttest,0.2909295944940476,0.2878443271839986,0.0015426336550244946,-0.0015426336550244946
polite,gender,0.4113293987028405,6.695366283652073e-76,18.88791536905759,ttest,0.47823033266040793,0.3444284647452731,0.06690093395756741,-0.06690093395756741,0.43433211297214197,8.845155169776217e-67,17.634018205422528,ttest,0.5021011651731004,0.36656306077118345,0.06776905220095847,-0.06776905220095852,0.31537375142928264,7.533369683914572e-57,16.180714663079367,ttest,0.3757829596682423,0.254964543190323,0.06040920823895968,-0.06040920823895962,0.3233481078588662,2.320292760781745e-69,18.001621938095855,ttest,0.3867850680311187,0.2599111476866137,0.06343696017225248,-0.06343696017225248,0.1989683829769701,8.352582046135045e-50,15.078627863879841,ttest,0.2434093870702578,0.15452737888368237,0.04444100409328772,-0.04444100409328772
affectionate,gender,0.25179243328190654,5.072194513511626e-91,20.86667555208541,ttest,0.3236788025757178,0.17990606398809525,0.07188636929381126,-0.07188636929381129,0.27347267642408524,4.803273780887464e-100,21.982020247260266,ttest,0.3578392221146271,0.1891061307335434,0.08436654569054186,-0.08436654569054183,0.17471813127106312,3.255818491543479e-87,20.40617216754336,ttest,0.2306838604582458,0.11875240208388042,0.05596572918718268,-0.05596572918718269,0.2507436714920343,8.371852202892782e-91,20.84747011229089,ttest,0.3263931060705532,0.17509423691351542,0.07564943457851891,-0.07564943457851889,0.23672465690377714,1.2589718083559228e-89,20.70094696395764,ttest,0.3150015010887167,0.15844781271883754,0.07827684418493958,-0.0782768441849396
courageous,gender,0.7064081101190476,4.3231720580016005e-84,19.965575032105008,ttest,0.7482796634278711,0.664536556810224,0.04187155330882353,-0.04187155330882353,0.7171070772058824,1.2212882299055079e-60,16.744451401929044,ttest,0.7489112832633054,0.6853028711484593,0.03180420605742296,-0.03180420605742307,0.40825094442073706,8.101015616897194e-06,4.46907114254576,ttest,0.4217757024684874,0.3947261863729867,0.01352475804775033,-0.013524758047750385,0.7114590172006302,2.8784124113384355e-47,14.65552922222986,ttest,0.7414913230917367,0.6814267113095238,0.030032305891106503,-0.030032305891106392,0.48999136275603994,5.800896077799527e-36,12.65987630168172,ttest,0.5287395915397409,0.45124313397233895,0.03874822878370099,-0.03874822878370099
insensitive,gender,0.09693317146194415,2.6621952951000446e-07,5.155925284584626,ttest,0.10321602273721989,0.09065032018666842,0.006282851275275739,-0.006282851275275725,0.11648525804364715,5.064459135102157e-17,8.428598084559399,ttest,0.12628263585707722,0.10668788023021708,0.00979737781343007,-0.00979737781343007,0.19347806016938024,0.0005535297231568488,-3.4565552340218133,ttest,0.18709439830619748,0.19986172203256303,-0.00638366186318276,0.006383661863182788,0.1264295604716496,0.000557038507508396,3.454866208764312,ttest,0.13207504315202642,0.12078407779127276,0.005645482680376818,-0.005645482680376845,0.10220630549583115,0.016757377334160214,2.39312360426893,ttest,0.10534374760646446,0.09906886338519783,0.0031374421106333122,-0.003137442110633326
violent,gender,0.026540511529318758,2.233403389712396e-19,-9.060227074289863,ttest,0.022700861655697437,0.030380161402940083,-0.0038396498736213217,0.003839649873621325,0.039575690314883276,1.0681389092866127e-38,-13.202173056894274,ttest,0.03060192941617565,0.0485494512135909,-0.008973760898707626,0.008973760898707626,0.058770636550518646,1.1288980551401206e-58,-16.51716289136127,ttest,0.04198775945925245,0.07555351364178484,-0.016782877091266198,0.01678287709126619,0.025119907715741324,3.787763904547082e-32,-11.942979243289974,ttest,0.019360994023769177,0.030878821407713475,-0.005758913691972147,0.005758913691972151,0.03285955968691187,2.0684226544485357e-54,-15.952153002717585,ttest,0.018286896820495776,0.04743222255332797,-0.014572662866416095,0.014572662866416099
disrespectful,gender,0.058805509508490894,8.902712652543936e-39,-13.193964592527205,ttest,0.046520107066264006,0.07109091195071779,-0.012285402442226888,0.012285402442226895,0.09837600323332459,1.0272312748714033e-68,-17.93490608128216,ttest,0.07585350057991946,0.12089850588672969,-0.02252250265340512,0.022522502653405108,0.1417851979659051,1.0462823104759498e-66,-17.631615899711793,ttest,0.11027185776654412,0.1732985381652661,-0.03151334019936099,0.031513340199361,0.12766119852787305,9.653852352578647e-85,-20.071226194448947,ttest,0.0938859474759142,0.16143644957983194,-0.03377525105195886,0.03377525105195889,0.08878601913024732,1.2948185847187695e-58,-16.46158280858279,ttest,0.06800758992256571,0.10956444833792892,-0.02077842920768161,0.020778429207681595
smart,gender,0.3541814040069153,3.9969940308502444e-28,11.090759852747546,ttest,0.38077566964285714,0.32758713837097336,0.02659426563594186,-0.026594265635941916,0.500904209339986,8.836386025082592e-32,11.846048684427757,ttest,0.5292078354779411,0.4726005832020308,0.028303626137955118,-0.02830362613795523,0.3401994635744923,2.4066022712667803e-07,5.174977746487717,ttest,0.3545301763283438,0.32586875082064076,0.014330712753851504,-0.01433071275385156,0.3344426643948595,4.3717981624215475e-15,7.878447426673196,ttest,0.35475139885055584,0.31413392993916317,0.020308734455696364,-0.02030873445569631,0.27234694536994486,5.3685711131526846e-05,4.043911516506889,ttest,0.28302482369901083,0.26166906704087883,0.01067787832906597,-0.010677878329066026
vicious,gender,0.01649823522701317,0.002413686412442979,-3.0362367180683663,ttest,0.015193169858275339,0.017803300595750995,-0.0013050653687378296,0.001305065368737826,0.04643449329194568,1.350700407201005e-16,-8.312906586120024,ttest,0.039062547015876664,0.05380643956801471,-0.007371946276069019,0.007371946276069026,0.10578903070017069,8.632224391177087e-49,-14.927519542311643,ttest,0.0851986839657738,0.12637937743456756,-0.020590346734396886,0.020590346734396872,0.026483252202095436,3.29693117485728e-16,-8.20406198273085,ttest,0.021514428563478613,0.03145207584071226,-0.004968823638616823,0.004968823638616823,0.051365958408815186,3.822191774784218e-33,-12.137302229853875,ttest,0.037104710277055156,0.06562720654057522,-0.01426124813176003,0.01426124813176003
confident,gender,0.38209462740174194,0.00016655594079265256,3.769083388776803,ttest,0.39568582315738793,0.36850343164609595,0.01359119575564599,-0.01359119575564599,0.45754650981486344,0.03723074372299776,2.084012174394734,ttest,0.46498893502713584,0.45010408460259105,0.007442425212272397,-0.007442425212272397,0.30839718089384194,7.018175582846353e-11,6.540601837064971,ttest,0.333435503107493,0.28335885868019084,0.025038322213651043,-0.0250383222136511,0.2623049012085303,0.032390417006589435,2.1404086065570502,ttest,0.26809324804140405,0.2565165543756565,0.00578834683287377,-0.00578834683287377,0.15513931723201976,0.021001826435746978,-2.3089754492080616,ttest,0.15022393020929076,0.16005470425474877,-0.004915387022729006,0.004915387022729006
heroic,gender,0.12236681385200565,9.789995808600482e-10,-6.131240891947654,ttest,0.11282096884163821,0.13191265886237308,-0.00954584501036744,0.009545845010367426,0.23338164428369004,4.3183662610676715e-12,-6.951393085075126,ttest,0.21950935769815738,0.24725393086922268,-0.013872286585532662,0.013872286585532634,0.12234782584908964,2.1502313976367195e-27,-10.944931346207975,ttest,0.10579741662289915,0.13889823507528012,-0.016550409226190485,0.016550409226190485,0.17703822801093094,8.231973904901479e-21,-9.417400373055717,ttest,0.15802431934687938,0.1960521366749825,-0.01901390866405156,0.01901390866405156,0.08716895693824404,3.0974791477650535e-35,-12.5568774252411,ttest,0.07000028038559174,0.10433763349089636,-0.017168676552652307,0.01716867655265232
inconsiderate,gender,0.1410558193003764,8.962766622377082e-15,-7.786572863429391,ttest,0.12891237061230743,0.15319926798844538,-0.012143448688068964,0.012143448688068992,0.10848658799457282,6.677128245003352e-31,-11.671747747779904,ttest,0.09190615699404762,0.12506701899509803,-0.016580431000525198,0.01658043100052521,0.19142252604166668,3.0994236713399892e-55,-15.93206898462553,ttest,0.15567308954831932,0.227171962535014,-0.03574943649334736,0.03574943649334733,0.14823216884410015,8.800902231569828e-40,-13.365190026478436,ttest,0.12840251334908964,0.16806182433911065,-0.019829655495010506,0.019829655495010506,0.09979184789150035,3.614178216780344e-49,-14.978969695405628,ttest,0.08307356634059875,0.11651012944240197,-0.016718281550901604,0.016718281550901617
intolerant,gender,0.13220307165835085,9.186630498284741e-33,-12.045220642736806,ttest,0.10887663170737044,0.15552951160933123,-0.02332643995098041,0.023326439950980382,0.10060763318999474,1.1574733025609753e-17,-8.6022764537005,ttest,0.08615885074733018,0.11505641563265931,-0.014448782442664565,0.014448782442664565,0.20536660587086397,2.154374977816498e-43,-14.00310551160637,ttest,0.16022485043822216,0.2505083613035058,-0.04514175543264182,0.04514175543264182,0.10620659579749869,3.553346203306332e-21,-9.506579242722427,ttest,0.08947361537388393,0.12293957622111344,-0.016732980423614763,0.01673298042361475,0.1329938829779959,1.1495500134382443e-28,-11.207208286530014,ttest,0.10728348590412727,0.1587042800518645,-0.025710397073868616,0.0257103970738686
hateful,gender,0.08052000799098936,9.571923987741813e-53,-15.574222360542223,ttest,0.06238475553795737,0.09865526044402136,-0.01813525245303199,0.01813525245303199,0.09062278811671153,4.329182669668059e-56,-16.104139622976735,ttest,0.06789110114260548,0.11335447509081757,-0.022731686974106047,0.022731686974106047,0.16065257951325063,9.74796418322533e-60,-16.625429584518297,ttest,0.12090360069809174,0.2004015583284095,-0.03974897881515889,0.039748978815158875,0.08835242348892682,2.711896675919998e-74,-18.748301484842717,ttest,0.06247226918110994,0.1142325777967437,-0.02588015430781687,0.025880154307816886,0.10327084057805251,8.206942211393302e-66,-17.552402888270986,ttest,0.07232969802300804,0.13421198313309698,-0.030941142555044474,0.030941142555044474
